player_id,player_name,order,team,opp_pitcher,matchup,weather,season_iso,l15_iso,blended_iso,hr_prob,score,target_call,rank
808982,Jung Hoo Lee,6,San Francisco Giants,Patrick Sandoval,L vs LHP,☁️ 1.00x,0.139,0.133,0.136,9.1,18.3,⚾ Standard Power Spot,166
662139,Daulton Varsho,6,Houston Astros,Jacob Lopez,L vs LHP,☁️ 1.00x,0.132,0.119,0.125,9.2,18.3,⚾ Standard Power Spot,167
679845,Nick Loftin,6,Kansas City Royals,Drew Anderson,R vs RHP,☁️ 1.00x,0.142,0.128,0.134,9.1,18.2,⚾ Standard Power Spot,168
664728,Kyle Isbel,9,Kansas City Royals,Drew Anderson,L vs RHP,☁️ 1.00x,0.12,0.123,0.122,9.1,18.1,⚾ Standard Power Spot,169
668939,Adley Rutschman,5,Boston Red Sox,Blade Tidwell,S vs RHP,☁️ 1.00x,0.129,0.118,0.123,8.9,17.9,⚾ Standard Power Spot,170
650402,Gleyber Torres,2,Detroit Tigers,Michael Wacha,R vs RHP,☁️ 1.00x,0.127,0.136,0.132,8.9,17.9,⚾ Standard Power Spot,171
680977,Brendan Donovan,1,Seattle Mariners,David Peterson,L vs LHP,☁️ 1.00x,0.132,0.137,0.135,8.9,17.8,⚾ Standard Power Spot,172
814439,Ryan Waldschmidt,9,Arizona Diamondbacks,Rhett Lowder,R vs RHP,☁️ 1.00x,0.115,0.107,0.111,8.8,17.5,⚾ Standard Power Spot,173
699393,Pedro Ramírez,7,Chicago Cubs,Kade Anderson,S vs LHP,☁️ 1.00x,0.127,0.138,0.133,8.8,17.5,⚾ Standard Power Spot,174
622268,Donovan Walton,8,Athletics,Hunter Brown,L vs RHP,☁️ 1.00x,0.105,0.096,0.1,8.7,17.4,⚾ Standard Power Spot,175
667472,Dane Myers,1,Cincinnati Reds,Michael Soroka,R vs RHP,☁️ 1.00x,0.11,0.108,0.109,8.6,17.3,⚾ Standard Power Spot,176
693304,Nick Gonzales,1,Pittsburgh Pirates,Tarik Skubal,R vs LHP,☁️ 1.00x,0.093,0.093,0.093,8.5,17.0,⚾ Standard Power Spot,177
664774,LaMonte Wade Jr.,9,Houston Astros,Jacob Lopez,L vs LHP,☁️ 1.00x,0.115,0.114,0.114,8.4,16.9,⚾ Standard Power Spot,178
643446,Jeff McNeil,2,Athletics,Hunter Brown,L vs RHP,☁️ 1.00x,0.095,0.096,0.096,8.3,16.7,⚾ Standard Power Spot,179
663647,Ke'Bryan Hayes,7,Cincinnati Reds,Michael Soroka,R vs RHP,☁️ 1.00x,0.102,0.105,0.104,8.2,16.5,⚾ Standard Power Spot,180
694384,Nolan Schanuel,7,Los Angeles Angels,Cody Bradford,L vs LHP,☁️ 1.00x,0.109,0.113,0.111,8.2,16.4,⚾ Standard Power Spot,181
624428,Adam Frazier,1,Los Angeles Angels,Cody Bradford,L vs LHP,☁️ 1.00x,0.116,0.107,0.111,8.2,16.4,⚾ Standard Power Spot,182
666023,Freddy Fermin,3,San Diego Padres,Dean Kremer,R vs RHP,☁️ 1.00x,0.113,0.121,0.117,8.2,16.3,⚾ Standard Power Spot,183
665966,Carlos Narváez,9,Baltimore Orioles,Shane McClanahan,R vs LHP,☁️ 1.00x,0.088,0.087,0.087,8.0,16.0,⚾ Standard Power Spot,184
656716,Zach McKinstry,5,Detroit Tigers,Michael Wacha,L vs RHP,☁️ 1.00x,0.107,0.102,0.104,7.8,15.6,⚾ Standard Power Spot,185
694377,Nick Yorke,7,Pittsburgh Pirates,Tarik Skubal,R vs LHP,☁️ 1.00x,0.081,0.089,0.085,7.8,15.6,⚾ Standard Power Spot,186
663538,Nico Hoerner,5,Chicago Cubs,Kade Anderson,R vs LHP,☁️ 1.00x,0.098,0.09,0.094,7.7,15.4,⚾ Standard Power Spot,187
686765,Nick Sogard,1,Boston Red Sox,Blade Tidwell,S vs RHP,☁️ 1.00x,0.104,0.106,0.105,7.7,15.4,⚾ Standard Power Spot,188
699912,Jose Fernandez,8,Arizona Diamondbacks,Rhett Lowder,R vs RHP,☁️ 1.00x,0.101,0.092,0.096,7.7,15.3,⚾ Standard Power Spot,189
703607,Henry Bolte,1,Athletics,Hunter Brown,R vs RHP,☁️ 1.00x,0.098,0.093,0.095,7.6,15.2,⚾ Standard Power Spot,190
687749,Jase Bowen,7,San Diego Padres,Dean Kremer,R vs RHP,☁️ 1.00x,0.104,0.11,0.107,7.5,15.0,⚾ Standard Power Spot,191
656577,Alex Jackson,2,Minnesota Twins,Casey Mize,R vs RHP,☁️ 1.00x,0.106,0.107,0.107,7.4,14.9,⚾ Standard Power Spot,192
701785,Kaelen Culpepper,6,Minnesota Twins,Casey Mize,R vs RHP,☁️ 1.00x,0.106,0.106,0.106,7.4,14.8,⚾ Standard Power Spot,193
518595,Travis d'Arnaud,9,Los Angeles Angels,Cody Bradford,R vs LHP,☁️ 1.00x,0.08,0.077,0.078,7.0,14.1,⚾ Standard Power Spot,194
807712,Luke Keaschall,8,Minnesota Twins,Casey Mize,R vs RHP,☁️ 1.00x,0.103,0.097,0.1,7.0,14.0,⚾ Standard Power Spot,195
663968,Jake Mangum,6,Pittsburgh Pirates,Tarik Skubal,S vs LHP,☁️ 1.00x,0.092,0.094,0.093,6.9,13.8,⚾ Standard Power Spot,196
647304,Josh Naylor,5,Seattle Mariners,David Peterson,L vs LHP,☁️ 1.00x,0.102,0.103,0.103,6.8,13.7,⚾ Standard Power Spot,197
669911,Michael Toglia,9,Cincinnati Reds,Michael Soroka,S vs RHP,☁️ 1.00x,0.077,0.083,0.08,6.4,12.9,⚾ Standard Power Spot,198
669720,Austin Hays,1,San Diego Padres,Dean Kremer,R vs RHP,☁️ 1.00x,0.093,0.086,0.089,6.3,12.5,⚾ Standard Power Spot,199
670764,Taylor Walls,9,Tampa Bay Rays,Brandon Young,S vs RHP,☁️ 1.00x,0.077,0.072,0.074,5.6,11.1,⚾ Standard Power Spot,200
669707,Jared Triolo,8,Pittsburgh Pirates,Tarik Skubal,R vs LHP,☁️ 1.00x,0.068,0.061,0.064,5.3,10.6,⚾ Standard Power Spot,201
695720,Tommy White,6,Athletics,Hunter Brown,R vs RHP,☁️ 1.00x,0.071,0.065,0.068,5.1,10.1,⚾ Standard Power Spot,202
665506,Cristian Pache,6,New York Mets,Luis Castillo,R vs RHP,☁️ 1.00x,0.05,0.054,0.052,3.9,10.0,⚾ Standard Power Spot,203
683227,Cody Freeman,8,Texas Rangers,Ryan Johnson,R vs RHP,☁️ 1.00x,0.05,0.054,0.052,3.9,10.0,⚾ Standard Power Spot,204
802415,Chandler Simpson,3,Tampa Bay Rays,Brandon Young,L vs RHP,☁️ 1.00x,0.056,0.053,0.054,4.3,10.0,⚾ Standard Power Spot,205
666624,Christopher Morel,5,New York Mets,Luis Castillo,R vs RHP,☁️ 1.00x,0.05,0.054,0.052,3.9,10.0,⚾ Standard Power Spot,206
681047,Christian Franklin,7,Baltimore Orioles,Shane McClanahan,R vs LHP,☁️ 1.00x,0.05,0.047,0.048,4.0,10.0,⚾ Standard Power Spot,207
666163,Ben Rortvedt,9,Los Angeles Dodgers,Jared Jones,L vs RHP,☁️ 1.00x,0.05,0.049,0.049,3.9,10.0,⚾ Standard Power Spot,208
683766,Christian Koss,7,San Francisco Giants,Patrick Sandoval,R vs LHP,☁️ 1.00x,0.054,0.057,0.056,4.3,10.0,⚾ Standard Power Spot,209
660844,Leo Rivas,9,Seattle Mariners,David Peterson,S vs LHP,☁️ 1.00x,0.05,0.045,0.047,3.2,10.0,⚾ Standard Power Spot,210
621493,Taylor Ward,6,Seattle Mariners,David Peterson,R vs LHP,☁️ 1.00x,0.05,0.052,0.051,3.8,10.0,⚾ Standard Power Spot,211
699302,Héctor Rodríguez,4,Cincinnati Reds,Michael Soroka,L vs RHP,☁️ 1.00x,0.05,0.051,0.051,4.0,10.0,⚾ Standard Power Spot,212
668800,Andrew Knizner,9,San Francisco Giants,Patrick Sandoval,R vs LHP,☁️ 1.00x,0.05,0.051,0.051,3.9,10.0,⚾ Standard Power Spot,213
702176,Alan Roden,1,Minnesota Twins,Casey Mize,L vs RHP,☁️ 1.00x,0.05,0.049,0.049,3.5,10.0,⚾ Standard Power Spot,214
630105,Jake Cronenworth,6,San Diego Padres,Dean Kremer,L vs RHP,☁️ 1.00x,0.073,0.068,0.07,4.9,10.0,⚾ Standard Power Spot,215
650859,Luis Rengifo,9,San Diego Padres,Dean Kremer,S vs RHP,☁️ 1.00x,0.05,0.053,0.052,3.4,10.0,⚾ Standard Power Spot,216
