player_id,player_name,order,team,opp_pitcher,p_hand,b_hand,ba,obp,slg,sp_whip,production_badge,avg_combo,prob_1plus,prob_2plus,score,target_call,rank
695720,Tommy White,6,Athletics,Hayden Wesneski,R,R,0.257,0.283,0.33,1.32,BOTTOM LINEUP,2.02,0.8679,0.6005,64.7,🔥 TARGET: 2+ Combo Value,128
624431,Jose Trevino,7,Cincinnati Reds,Eduardo Rodriguez,L,R,0.245,0.252,0.392,1.21,BOTTOM LINEUP,2.02,0.8679,0.6005,64.7,🔥 TARGET: 2+ Combo Value,129
694203,Denzer Guzman,6,Los Angeles Angels,MacKenzie Gore,L,R,0.236,0.28,0.368,1.26,BOTTOM LINEUP,2.01,0.8661,0.597,63.7,🔥 TARGET: 2+ Combo Value,130
679845,Nick Loftin,6,Kansas City Royals,Troy Melton,R,R,0.231,0.323,0.374,0.96,BOTTOM LINEUP,1.99,0.8632,0.591,62.1,🔥 TARGET: 2+ Combo Value,131
608348,Carson Kelly,9,Chicago Cubs,Emerson Hancock,R,R,0.26,0.342,0.372,1.11,BOTTOM LINEUP,1.98,0.8624,0.5894,61.6,🔥 TARGET: 2+ Combo Value,132
691777,Max Muncy,9,Athletics,Hayden Wesneski,R,R,0.216,0.292,0.376,1.32,BOTTOM LINEUP,1.98,0.8621,0.589,61.5,🔥 TARGET: 2+ Combo Value,133
593428,Xander Bogaerts,6,San Diego Padres,Connor Prielipp,L,R,0.22,0.32,0.329,1.38,BOTTOM LINEUP,1.95,0.8582,0.5813,59.3,🔥 TARGET: 2+ Combo Value,134
672724,Oswald Peraza,9,Los Angeles Angels,MacKenzie Gore,L,R,0.228,0.278,0.352,1.26,BOTTOM LINEUP,1.95,0.8581,0.5809,59.2,🔥 TARGET: 2+ Combo Value,135
673357,Luis Robert Jr.,6,New York Mets,Sean Burke,R,R,0.215,0.29,0.362,1.11,BOTTOM LINEUP,1.95,0.8577,0.5803,59.0,🔥 TARGET: 2+ Combo Value,136
702284,Cole Young,8,Seattle Mariners,Matthew Boyd,L,L,0.254,0.314,0.395,1.24,BOTTOM LINEUP,1.95,0.8574,0.5797,58.8,🎯 FLOOR: 1+ Combo Anchor,137
663538,Nico Hoerner,6,Chicago Cubs,Emerson Hancock,R,R,0.264,0.322,0.362,1.11,BOTTOM LINEUP,1.94,0.8567,0.5784,58.4,🎯 FLOOR: 1+ Combo Anchor,138
686555,Isaac Collins,8,Kansas City Royals,Troy Melton,R,S,0.227,0.326,0.348,0.96,BOTTOM LINEUP,1.94,0.8563,0.5775,58.2,🎯 FLOOR: 1+ Combo Anchor,139
669394,Jake Burger,6,Texas Rangers,Reid Detmers,L,R,0.237,0.298,0.42,1.06,BOTTOM LINEUP,1.93,0.8543,0.5737,57.1,🎯 FLOOR: 1+ Combo Anchor,140
624424,Michael Conforto,8,Chicago Cubs,Emerson Hancock,R,L,0.222,0.316,0.438,1.11,BOTTOM LINEUP,1.92,0.8534,0.5719,56.5,🎯 FLOOR: 1+ Combo Anchor,141
666139,Josh Lowe,7,Los Angeles Angels,MacKenzie Gore,L,L,0.213,0.271,0.366,1.26,BOTTOM LINEUP,1.91,0.852,0.5693,55.8,🎯 FLOOR: 1+ Combo Anchor,142
694378,Jacob Gonzalez,8,Pittsburgh Pirates,Yoshinobu Yamamoto,R,L,0.244,0.323,0.36,0.89,BOTTOM LINEUP,1.9,0.8508,0.567,55.1,🎯 FLOOR: 1+ Combo Anchor,143
630105,Jake Cronenworth,9,San Diego Padres,Connor Prielipp,L,L,0.225,0.31,0.298,1.38,BOTTOM LINEUP,1.9,0.8501,0.5656,54.7,🎯 FLOOR: 1+ Combo Anchor,144
683146,Brett Baty,7,New York Mets,Sean Burke,R,L,0.212,0.285,0.327,1.11,BOTTOM LINEUP,1.87,0.8459,0.5577,52.3,⚾ Standard Traffic,145
543760,Marcus Semien,8,New York Mets,Sean Burke,R,R,0.209,0.27,0.351,1.11,BOTTOM LINEUP,1.87,0.8458,0.5575,52.2,⚾ Standard Traffic,146
683227,Cody Freeman,7,Texas Rangers,Reid Detmers,L,R,0.259,0.355,0.259,1.06,BOTTOM LINEUP,1.85,0.8434,0.553,50.9,⚾ Standard Traffic,147
669720,Austin Hays,7,San Diego Padres,Connor Prielipp,L,R,0.233,0.25,0.326,1.38,BOTTOM LINEUP,1.85,0.8425,0.5514,50.4,⚾ Standard Traffic,148
664728,Kyle Isbel,9,Kansas City Royals,Troy Melton,R,L,0.229,0.279,0.332,0.96,BOTTOM LINEUP,1.83,0.8392,0.5454,48.6,⚾ Standard Traffic,149
682668,Luisangel Acuña,7,Chicago White Sox,Sean Manaea,L,R,0.237,0.269,0.269,1.32,BOTTOM LINEUP,1.82,0.8385,0.544,48.2,⚾ Standard Traffic,150
672275,Patrick Bailey,8,Cleveland Guardians,Tanner Gordon,R,S,0.146,0.213,0.183,1.44,BOTTOM LINEUP,1.79,0.8338,0.5356,45.7,⚾ Standard Traffic,151
669707,Jared Triolo,9,Pittsburgh Pirates,Yoshinobu Yamamoto,R,R,0.238,0.313,0.308,0.89,BOTTOM LINEUP,1.79,0.8324,0.5329,44.9,⚾ Standard Traffic,152
686668,Brenton Doyle,6,Chicago White Sox,Sean Manaea,L,R,0.212,0.212,0.333,1.32,BOTTOM LINEUP,1.73,0.8224,0.5155,39.8,⚾ Standard Traffic,153
666023,Freddy Fermin,8,San Diego Padres,Connor Prielipp,L,R,0.194,0.268,0.309,1.38,BOTTOM LINEUP,1.73,0.8219,0.5146,39.5,⚾ Standard Traffic,154
518595,Travis d'Arnaud,8,Los Angeles Angels,MacKenzie Gore,L,R,0.188,0.291,0.271,1.26,BOTTOM LINEUP,1.71,0.8183,0.5085,37.8,⚾ Standard Traffic,155
553869,Elias Díaz,8,Texas Rangers,Reid Detmers,L,R,0.228,0.248,0.346,1.06,BOTTOM LINEUP,1.69,0.8158,0.5042,36.6,⚾ Standard Traffic,156
694497,Evan Carter,9,Texas Rangers,Reid Detmers,L,L,0.194,0.297,0.319,1.06,BOTTOM LINEUP,1.64,0.8056,0.4873,32.0,⚾ Standard Traffic,157
663728,Cal Raleigh,7,Seattle Mariners,Matthew Boyd,L,S,0.156,0.273,0.296,1.24,BOTTOM LINEUP,1.43,0.7596,0.417,25.0,⚾ Standard Traffic,158
663647,Ke'Bryan Hayes,9,Cincinnati Reds,Eduardo Rodriguez,L,R,0.152,0.204,0.255,1.21,BOTTOM LINEUP,1.37,0.7472,0.3995,25.0,⚾ Standard Traffic,159
621493,Taylor Ward,6,Seattle Mariners,Matthew Boyd,L,R,0.158,0.2,0.211,1.24,BOTTOM LINEUP,1.17,0.689,0.3257,25.0,⚾ Standard Traffic,160
669911,Michael Toglia,8,Cincinnati Reds,Eduardo Rodriguez,L,S,0.115,0.179,0.192,1.21,BOTTOM LINEUP,1.09,0.6638,0.2973,25.0,⚾ Standard Traffic,161
668670,Jake Rogers,8,Chicago White Sox,Sean Manaea,L,R,0.1,0.25,0.1,1.32,BOTTOM LINEUP,1.03,0.643,0.2753,25.0,⚾ Standard Traffic,162
