player_id,player_name,order,team,opp_pitcher,true_ab,blended_slg,bb_pct,p_slg_allowed,expected_tb,score,target_call,rank
676439,Hunter Feduccia,6,Los Angeles Dodgers,Lake Bachar,3.89,0.333,5.1,0.405,1.28,64.0,⚾ Standard Base Volume,176
682663,Agustín Ramírez,2,Miami Marlins,Jackson Kent,4.27,0.303,5.1,0.405,1.28,63.9,⚾ Standard Base Volume,177
657041,Lane Thomas,7,Atlanta Braves,Shane Drohan,3.42,0.379,5.1,0.405,1.28,63.9,⚾ Standard Base Volume,178
680574,Matt McLain,9,Cincinnati Reds,Mitch Bratt,3.42,0.377,5.1,0.405,1.27,63.6,⚾ Standard Base Volume,179
686611,Dylan Crews,3,Washington Nationals,Janson Junk,4.27,0.3,5.1,0.405,1.27,63.3,⚾ Standard Base Volume,180
647304,Josh Naylor,7,Seattle Mariners,Shota Imanaga,3.42,0.375,5.1,0.405,1.26,63.2,⚾ Standard Base Volume,181
807727,Charles McAdoo,8,Toronto Blue Jays,Carlos Rodón,3.42,0.372,5.1,0.405,1.26,62.8,⚾ Standard Base Volume,182
622268,Donovan Walton,7,Athletics,Cristian Javier,3.42,0.372,5.1,0.405,1.25,62.7,⚾ Standard Base Volume,183
691277,Deyvison De Los Santos,7,Miami Marlins,Jackson Kent,3.42,0.372,5.1,0.405,1.25,62.7,⚾ Standard Base Volume,184
677950,Alek Thomas,1,Los Angeles Dodgers,Lake Bachar,4.27,0.297,5.1,0.405,1.25,62.6,⚾ Standard Base Volume,185
691777,Max Muncy,6,Athletics,Cristian Javier,3.89,0.326,5.1,0.405,1.25,62.6,⚾ Standard Base Volume,186
643289,Mauricio Dubón,9,Atlanta Braves,Shane Drohan,3.42,0.369,5.1,0.405,1.24,62.2,⚾ Standard Base Volume,187
665804,Miguel Amaya,8,Chicago Cubs,Bryce Miller,3.42,0.368,5.1,0.405,1.24,62.1,⚾ Standard Base Volume,188
694208,Moisés Ballesteros,3,Los Angeles Angels,Cal Quantrill,4.27,0.294,5.1,0.405,1.24,62.0,⚾ Standard Base Volume,189
668904,Royce Lewis,9,Minnesota Twins,Walker Buehler,3.42,0.367,5.1,0.405,1.24,61.9,⚾ Standard Base Volume,190
702284,Cole Young,4,Seattle Mariners,Shota Imanaga,3.89,0.321,5.1,0.405,1.23,61.7,⚾ Standard Base Volume,191
669743,Alex Call,2,Los Angeles Dodgers,Lake Bachar,4.27,0.292,5.1,0.405,1.23,61.6,⚾ Standard Base Volume,192
677594,Julio Rodríguez,8,Seattle Mariners,Shota Imanaga,3.42,0.364,5.1,0.405,1.23,61.4,⚾ Standard Base Volume,193
663728,Cal Raleigh,3,Seattle Mariners,Shota Imanaga,4.27,0.29,5.1,0.405,1.22,61.2,⚾ Standard Base Volume,194
663968,Jake Mangum,7,Pittsburgh Pirates,Blake Snell,3.42,0.361,5.1,0.405,1.22,60.9,⚾ Standard Base Volume,195
676572,Eric Wagaman,5,New York Mets,Sean Newcomb,3.89,0.317,5.1,0.405,1.22,60.9,⚾ Standard Base Volume,196
681393,Connor Norby,4,Colorado Rockies,Foster Griffin,3.89,0.316,5.1,0.405,1.21,60.7,⚾ Standard Base Volume,197
683953,Travis Bazzana,6,Cleveland Guardians,Tomoyuki Sugano,3.89,0.313,5.1,0.405,1.2,60.2,⚾ Standard Base Volume,198
543877,Christian Vázquez,9,Houston Astros,Brady Basso,3.42,0.356,5.1,0.405,1.2,60.1,⚾ Standard Base Volume,199
630105,Jake Cronenworth,6,San Diego Padres,Bailey Ober,3.89,0.313,5.1,0.405,1.2,60.1,⚾ Standard Base Volume,200
543760,Marcus Semien,7,New York Mets,Sean Newcomb,3.42,0.355,5.1,0.405,1.2,59.9,⚾ Standard Base Volume,201
693304,Nick Gonzales,9,Pittsburgh Pirates,Blake Snell,3.42,0.353,5.1,0.405,1.19,59.6,⚾ Standard Base Volume,202
683227,Cody Freeman,2,Texas Rangers,Yusei Kikuchi,4.27,0.281,5.1,0.405,1.19,59.3,⚾ Standard Base Volume,203
677649,Ezequiel Duran,7,Texas Rangers,Yusei Kikuchi,3.42,0.352,5.1,0.405,1.19,59.3,⚾ Standard Base Volume,204
687093,Vaughn Grissom,4,Los Angeles Angels,Cal Quantrill,3.89,0.307,5.1,0.405,1.18,58.9,⚾ Standard Base Volume,205
702222,Justin Crawford,7,Philadelphia Phillies,Kyle Leahy,3.42,0.349,5.1,0.405,1.18,58.9,⚾ Standard Base Volume,206
665862,Jazz Chisholm Jr.,7,New York Yankees,José Soriano,3.42,0.346,5.1,0.405,1.17,58.5,⚾ Standard Base Volume,207
665750,Leody Taveras,9,Baltimore Orioles,Nick Martinez,3.42,0.344,5.1,0.405,1.16,58.0,⚾ Standard Base Volume,208
592663,J.T. Realmuto,6,Philadelphia Phillies,Kyle Leahy,3.89,0.301,5.1,0.405,1.16,57.9,⚾ Standard Base Volume,209
664774,LaMonte Wade Jr.,7,Houston Astros,Brady Basso,3.42,0.34,5.1,0.405,1.15,57.3,⚾ Standard Base Volume,210
663538,Nico Hoerner,9,Chicago Cubs,Bryce Miller,3.42,0.339,5.1,0.405,1.14,57.2,⚾ Standard Base Volume,211
678489,Jorge Barrosa,7,Arizona Diamondbacks,Andrew Abbott,3.42,0.338,5.1,0.405,1.14,57.0,⚾ Standard Base Volume,212
687749,Jase Bowen,7,San Diego Padres,Bailey Ober,3.42,0.335,5.1,0.405,1.13,56.6,⚾ Standard Base Volume,213
595978,Austin Hedges,8,Cleveland Guardians,Tomoyuki Sugano,3.42,0.333,5.1,0.405,1.12,56.2,⚾ Standard Base Volume,214
624424,Michael Conforto,7,Chicago Cubs,Bryce Miller,3.42,0.331,5.1,0.405,1.12,55.9,⚾ Standard Base Volume,215
702176,Alan Roden,1,Minnesota Twins,Walker Buehler,4.27,0.264,5.1,0.405,1.12,55.8,⚾ Standard Base Volume,216
668670,Jake Rogers,9,Chicago White Sox,Nolan McLean,3.42,0.33,5.1,0.405,1.11,55.7,⚾ Standard Base Volume,217
665877,José Fermín,7,St. Louis Cardinals,Cristopher Sánchez,3.42,0.328,5.1,0.405,1.11,55.4,⚾ Standard Base Volume,218
655316,Andruw Monasterio,7,Boston Red Sox,Matt Wilkinson,3.42,0.326,5.1,0.405,1.1,55.0,⚾ Standard Base Volume,219
699912,Jose Fernandez,8,Arizona Diamondbacks,Andrew Abbott,3.42,0.326,5.1,0.405,1.1,55.0,⚾ Standard Base Volume,220
670764,Taylor Walls,9,Tampa Bay Rays,Shane Baz,3.42,0.325,5.1,0.405,1.1,54.9,⚾ Standard Base Volume,221
680700,Richie Palacios,8,Tampa Bay Rays,Shane Baz,3.42,0.324,5.1,0.405,1.09,54.7,⚾ Standard Base Volume,222
677587,Brayan Rocchio,9,Cleveland Guardians,Tomoyuki Sugano,3.42,0.319,5.1,0.405,1.08,53.8,⚾ Standard Base Volume,223
553869,Elias Díaz,5,Texas Rangers,Yusei Kikuchi,3.89,0.279,5.1,0.405,1.07,53.6,⚾ Standard Base Volume,224
624641,Edmundo Sosa,8,Philadelphia Phillies,Kyle Leahy,3.42,0.317,5.1,0.405,1.07,53.4,⚾ Standard Base Volume,225
806198,Cooper Pratt,4,Milwaukee Brewers,Tyler Mahle,3.89,0.278,5.1,0.405,1.07,53.4,⚾ Standard Base Volume,226
500743,Miguel Rojas,9,Los Angeles Dodgers,Lake Bachar,3.42,0.316,5.1,0.405,1.07,53.3,⚾ Standard Base Volume,227
663457,Lars Nootbaar,9,Arizona Diamondbacks,Andrew Abbott,3.42,0.314,5.1,0.405,1.06,53.0,⚾ Standard Base Volume,228
703601,Max Clark,8,Detroit Tigers,Daniel Lynch IV,3.42,0.313,5.1,0.405,1.06,52.9,⚾ Standard Base Volume,229
650859,Luis Rengifo,9,San Diego Padres,Bailey Ober,3.42,0.312,5.1,0.405,1.05,52.7,⚾ Standard Base Volume,230
813841,Jonah Cox,8,San Francisco Giants,Jake Bennett,3.42,0.309,5.1,0.405,1.04,52.1,⚾ Standard Base Volume,231
656775,Cedric Mullins,7,Tampa Bay Rays,Shane Baz,3.42,0.307,5.1,0.405,1.03,51.7,⚾ Standard Base Volume,232
695257,Billy Cook,1,Pittsburgh Pirates,Blake Snell,4.27,0.242,5.1,0.405,1.02,51.1,⚾ Standard Base Volume,233
694497,Evan Carter,6,Texas Rangers,Yusei Kikuchi,3.89,0.264,5.1,0.405,1.02,50.8,⚾ Standard Base Volume,234
595879,Javier Báez,9,Detroit Tigers,Daniel Lynch IV,3.42,0.301,5.1,0.405,1.02,50.8,⚾ Standard Base Volume,235
521692,Salvador Perez,4,Kansas City Royals,Jacob Waguespack,3.89,0.347,5.1,0.0,1.01,50.6,⚾ Standard Base Volume,236
663656,Kyle Tucker,7,Los Angeles Dodgers,Lake Bachar,3.42,0.295,5.1,0.405,1.0,49.8,⚾ Standard Base Volume,237
699302,Héctor Rodríguez,4,Cincinnati Reds,Mitch Bratt,3.89,0.259,5.1,0.405,1.0,49.8,⚾ Standard Base Volume,238
678391,Jorbit Vivas,6,Washington Nationals,Janson Junk,3.89,0.255,5.1,0.405,0.98,49.0,⚾ Standard Base Volume,239
669707,Jared Triolo,8,Pittsburgh Pirates,Blake Snell,3.42,0.29,5.1,0.405,0.98,49.0,⚾ Standard Base Volume,240
686780,Pedro Pagés,9,St. Louis Cardinals,Cristopher Sánchez,3.42,0.287,5.1,0.405,0.97,48.5,⚾ Standard Base Volume,241
664728,Kyle Isbel,9,Kansas City Royals,Jacob Waguespack,3.42,0.375,5.1,0.0,0.96,48.1,⚾ Standard Base Volume,242
805999,A.J. Ewing,8,New York Mets,Sean Newcomb,3.42,0.277,5.1,0.405,0.93,46.7,⚾ Standard Base Volume,243
643376,Danny Jansen,4,Texas Rangers,Yusei Kikuchi,3.89,0.243,5.1,0.405,0.93,46.7,⚾ Standard Base Volume,244
687597,Jordan Beck,7,Colorado Rockies,Foster Griffin,3.42,0.273,5.1,0.405,0.92,46.1,⚾ Standard Base Volume,245
669224,Austin Wells,8,New York Yankees,José Soriano,3.42,0.272,5.1,0.405,0.92,46.0,⚾ Standard Base Volume,246
663647,Ke'Bryan Hayes,8,Cincinnati Reds,Mitch Bratt,3.42,0.272,5.1,0.405,0.92,45.9,⚾ Standard Base Volume,247
805347,Jim Jarvis,6,Atlanta Braves,Shane Drohan,3.89,0.237,5.1,0.405,0.91,45.5,⚾ Standard Base Volume,248
686475,Tyler Tolbert,7,Kansas City Royals,Jacob Waguespack,3.42,0.353,5.1,0.0,0.9,45.2,⚾ Standard Base Volume,249
672284,Jarred Kelenic,9,Texas Rangers,Yusei Kikuchi,3.42,0.268,5.1,0.405,0.9,45.2,⚾ Standard Base Volume,250
680779,Henry Davis,5,Pittsburgh Pirates,Blake Snell,3.89,0.235,5.1,0.405,0.9,45.1,⚾ Standard Base Volume,251
690924,Braxton Fulford,1,Colorado Rockies,Foster Griffin,4.27,0.214,5.1,0.405,0.9,45.0,⚾ Standard Base Volume,252
640459,Brian Navarreto,9,Miami Marlins,Jackson Kent,3.42,0.262,5.1,0.405,0.88,44.2,⚾ Standard Base Volume,253
571912,Luke Maile,8,Kansas City Royals,Jacob Waguespack,3.42,0.344,5.1,0.0,0.88,44.1,⚾ Standard Base Volume,254
679845,Nick Loftin,1,Kansas City Royals,Jacob Waguespack,4.27,0.275,5.1,0.0,0.88,44.0,⚾ Standard Base Volume,255
664702,Myles Straw,9,Toronto Blue Jays,Carlos Rodón,3.42,0.255,5.1,0.405,0.86,43.0,⚾ Standard Base Volume,256
687231,Darell Hernaiz,8,Athletics,Cristian Javier,3.42,0.244,5.1,0.405,0.82,41.2,⚾ Standard Base Volume,257
670231,John Rave,6,Kansas City Royals,Jacob Waguespack,3.89,0.277,5.1,0.0,0.81,40.4,⚾ Standard Base Volume,258
683766,Christian Koss,9,San Francisco Giants,Jake Bennett,3.42,0.234,5.1,0.405,0.79,39.6,⚾ Standard Base Volume,259
602104,Ramón Urías,8,St. Louis Cardinals,Cristopher Sánchez,3.42,0.233,5.1,0.405,0.79,39.3,⚾ Standard Base Volume,260
686555,Isaac Collins,5,Kansas City Royals,Jacob Waguespack,3.89,0.263,5.1,0.0,0.77,38.4,⚾ Standard Base Volume,261
666624,Christopher Morel,6,New York Mets,Sean Newcomb,3.89,0.192,5.1,0.405,0.74,36.8,⚾ Standard Base Volume,262
683083,Nasim Nuñez,8,Washington Nationals,Janson Junk,3.42,0.21,5.1,0.405,0.71,35.4,⚾ Standard Base Volume,263
660844,Leo Rivas,9,Seattle Mariners,Shota Imanaga,3.42,0.201,5.1,0.405,0.68,33.9,⚾ Standard Base Volume,264
623168,Tyler Heineman,9,Los Angeles Angels,Cal Quantrill,3.42,0.198,5.1,0.405,0.67,33.4,⚾ Standard Base Volume,265
666163,Ben Rortvedt,3,Los Angeles Dodgers,Lake Bachar,4.27,0.15,5.1,0.405,0.63,31.6,⚾ Standard Base Volume,266
695681,Christian Moore,8,Los Angeles Angels,Cal Quantrill,3.42,0.167,5.1,0.405,0.56,28.2,⚾ Standard Base Volume,267
673490,Ha-Seong Kim,5,Atlanta Braves,Shane Drohan,3.89,0.04,5.1,0.405,0.5,25.0,⚾ Standard Base Volume,268
672356,Gabriel Arias,3,Chicago Cubs,Bryce Miller,4.27,0.108,5.1,0.405,0.5,25.0,⚾ Standard Base Volume,269
671155,Ivan Johnson,5,Cincinnati Reds,Mitch Bratt,3.89,0.083,5.1,0.405,0.5,25.0,⚾ Standard Base Volume,270
